School_id,Student_id,Student_number,State_id,Last_name,Middle_name,First_name,Gender,Dob,Grade,Race,Hispanic_Latino,Ell_status,Student_zip,Student_email,Contact_name,Contact_type,Contact_phone,Contact_email,Username,Password
13K123,787036105,787036105,895047412,Hudson,J,Jason,male,2/24/06,1,B,N,N,11372,h_jason@example.net,Kenneth Hudson,Uncle,1-164-433-6369 x699,hudson_kenneth@example.net,jasonh05,AeC3Ruac5H
13K123,796450574,796450574,551824864,Kuhic,N,Michael,male,4/16/06,1,B,N,N,10457,k_michael@example.net,Nasreen Kuhic,Stepmother,365.830.3778,nasreen.kuhic@example.org,michaelk74,EGhaingi4qu
13K123,797824759,797824759,958662977,Marquardt,M,Carl,male,3/20/06,1,B,Y,Y,11691,m_carl@example.com,Amenaghawon Marquardt,Family Friend,(607)489-2313 x523,amenaghawon_marquardt@example.net,carlm59,aenae1Ied5oh
13K123,640688514,640688514,794746208,Gorczany,R,Steven,male,7/6/06,1,B,N,N,10030,steven_g@example.org,Philip Gorczany,Family Friend,843-518-4254 x9444,gorczany.philip@example.net,steveng14,Aidoov5th
13K123,334494781,334494781,926023971,Moore,N,Steven,male,12/27/06,1,B,Y,N,10031,steven.m@example.net,Diana Barrows,Sister,(668)128-3341 x821,barrows_diana@example.com,stevenm81,EigheHe9aex
13K123,299786638,299786638,865189290,McClure,M,Aaron,male,11/20/06,1,B,N,Y,11230,m.aaron@example.net,Mudassir McClure,Father,242-915-6038 x18766,mcclure.mudassir@example.net,aaronm38,dah6eeVeuj
13K123,819021071,819021071,575688366,Schamberger,A,Anthony,male,7/8/06,1,B,Y,N,10010,s.anthony@example.org,Jonah Schamberger,Father,997.711.7412 x3623,jonah_schamberger@example.net,anthonys71,oogohbe7Ph
13K123,659578830,659578830,746205214,Reilly,K,Andrew,male,9/11/06,1,I,N,Y,11359,r.andrew@example.com,Muminur Reilly,Grandfather,1-723-987-8699,reilly.muminur@example.com,andrewr30,pisaiLi2ie
13K123,745029534,745029534,970907629,Hintz,A,Paul,male,5/29/06,1,M,N,N,11239,h_paul@example.org,Adriel Willms,Stepfather,(518)102-3015,adriel.willms@example.com,paulh34,roweJ2ahch
13K123,660345149,660345149,313540891,Cormier,M,Freddie,male,12/21/06,1,M,N,N,11375,freddie_c@example.net,Azel Olson,Family Friend,1-205-066-9168,azel_olson@example.org,freddiec49,SieKoCohy2m
13K123,415260230,415260230,726197516,Kassulke,L,Rodney,male,2/5/06,1,M,Y,N,11228,k_rodney@example.com,Janey Renner,Sister,362-951-1478 x1234,renner_janey@example.org,rodneyk30,Hoofai6uh
13K123,574095232,574095232,657821010,Considine,M,David,male,6/18/06,1,M,Y,N,11355,c_david@example.org,Salman Herzog,Uncle,688-145-6088,salman_herzog@example.com,davidc32,aekai0ohr4Lei
13K123,958709227,958709227,331462769,Kovacek,J,Donald,male,3/11/06,1,W,N,N,11427,k.donald@example.com,Brandon Kovacek,Brother,(747)251-3781,kovacek.brandon@example.org,donaldk27,lai6Sahkoo9
13K123,243615677,243615677,438969260,Anderson,L,John,male,10/25/06,1,W,N,Y,10473,john.a@example.com,Amanda Anderson,Mother,1-368-497-1208,anderson_amanda@example.org,johna77,Chei3ohnae
13K123,381370052,381370052,762316342,Sawayn,S,Angelo,male,11/5/06,1,W,N,Y,11235,s.angelo@example.net,Kacie Sawayn,Cousin,(862)639-1797 x15950,sawayn.kacie@example.org,angelos52,Ohch1ohz
13K123,992399521,992399521,486242945,Robel,A,Steven,male,8/19/06,1,W,N,N,11413,steven.r@example.com,Andrew Klein,Stepfather,1-706-045-4158 x653,klein_andrew@example.org,stevenr21,Cae6Zoogh
13K123,159541752,159541752,770286362,Grady,K,Timothy,male,11/2/06,1,W,N,Y,10031,timothy.g@example.net,Sajida McClure,Great Aunt,727.333.2851,mcclure.sajida@example.net,timothyg52,Iquaeg5ie
13K123,780624800,780624800,784327598,Leffler,C,Emily,female,2/12/05,2,A,Y,N,10312,emily.l@example.org,Duane Conn,Family Friend,394.834.7537 x9180,duane_conn@example.org,emilyl00,aiCheeke3qu
13K123,577226659,577226659,144713431,Steuber,S,Winnifred,female,02/29/2005,2,A,N,Y,11416,winnifred.s@example.org,Dakota Wuckert,Father,853.682.2514 x14611,wuckert_dakota@example.net,winnifreds59,xee7Shohy
13K123,716759335,716759335,812092353,Schumm,J,Kim,female,11/12/05,2,A,N,Y,10457,kim.s@example.net,Leroy Schumm,Brother,1-285-249-0224,schumm_leroy@example.com,kims35,phee7kah3R
13K123,927632870,927632870,395067225,Bailey,J,Helen,female,8/28/05,2,A,Y,Y,11697,b.helen@example.org,Cassidy Bailey,Aunt,1-118-631-0196,bailey_cassidy@example.org,helenb70,rae9AhshaK
13K123,365316343,365316343,857518638,Mueller,J,Virgie,female,1/20/05,2,B,N,N,10465,m_virgie@example.net,Synethea Mueller,Sister,1-983-911-1436 x229,mueller.synethea@example.org,virgiem43,Lein8oop
13K123,585086153,585086153,919677982,Sawayn,C,Katie,female,6/28/05,2,B,Y,N,10451,katie.s@example.net,Wasif Hauck,Family Friend,974.498.8423 x188,hauck.wasif@example.net,katies53,Moh6each0
13K123,847463946,847463946,919765735,Boehm,E,Darnell,female,5/18/05,2,B,Y,Y,11235,b.darnell@example.org,Kennedy Moore,Father,998.089.6385 x76370,moore_kennedy@example.org,darnellb46,xee8ohS8
13K123,929026150,929026150,394648473,Stamm,D,Christine,female,7/13/05,2,B,Y,Y,10312,christine.s@example.com,Ismaeel Stamm,Cousin,809.190.3582 x46766,stamm.ismaeel@example.net,christines50,iu4Aem3eix
13K123,471070046,471070046,467631848,Wunsch,K,Ida,female,4/23/05,2,B,N,N,10307,ida.w@example.net,Benjamin Wunsch,Stepfather,858-579-2318,benjamin.wunsch@example.org,idaw46,eig5ieThohph
13K123,244037639,244037639,768824156,Padberg,R,Crystal,female,6/21/05,2,B,Y,N,10314,p_crystal@example.net,Kaleigh Padberg,Mother,1-822-390-5748 x852,padberg_kaleigh@example.com,crystalp39,eingeeri4R
13K123,462843233,462843233,807006411,Ondricka,G,Kendra,female,6/21/05,2,B,N,N,11373,o_kendra@example.com,Amy Ondricka,Family Friend,523.132.4037,amy_ondricka@example.org,kendrao33,gee1Shoh
13K123,173477739,173477739,987948004,Hudson,R,Jasmine,female,10/27/05,2,B,Y,N,10010,h.jasmine@example.org,Preetom Hudson,Brother,414.715.9407 x4408,hudson_preetom@example.net,jasmineh39,ieRai5ca4x
13K123,957796489,957796489,800111742,Lubowitz,D,Amanda,female,11/20/05,2,B,Y,N,10030,l_amanda@example.net,Rheo Lubowitz,Sister,346-308-7440,rheo_lubowitz@example.com,amandal89,Fai1eYahgh
13K123,368912647,368912647,246138918,Dicki,J,Catherine,female,12/26/05,2,B,N,N,11377,d.catherine@example.org,Stephanie Bergnaum,Aunt,641.587.2004 x8316,stephanie.bergnaum@example.net,catherined47,liezae4aeRei
13K123,461583743,461583743,734873821,Brekke,E,Azzie,female,1/2/05,2,B,N,Y,11205,azzie.b@example.net,Sam Brekke,Grandfather,(103)430-9308,brekke.sam@example.com,azzieb43,eingaH3loh3
13K123,989693879,989693879,568608854,White,J,Marjorie,female,8/1/05,2,B,Y,N,11436,w_marjorie@example.org,Barbara White,Uncle,106-512-5078,white_barbara@example.net,marjoriew79,ien7fam3Ai
13K123,290918237,290918237,431678728,Collier,J,Louise,female,3/18/05,2,B,Y,Y,11204,louise.c@example.net,Jake Collier,Stepfather,1-790-269-0158 x610,collier_jake@example.com,louisec37,aePh0boo9aey9
13K123,650695875,650695875,337874751,Hilpert,C,Selina,female,2/16/05,2,B,Y,N,11228,h.selina@example.net,Johnathan Hilpert,Brother,(283)093-4782,johnathan.hilpert@example.org,selinah75,Io1sohzaewie
13K123,805158932,805158932,276866069,Mante,A,Martha,female,12/18/05,2,B,N,Y,10034,martha_m@example.com,Whitney Mante,Grandmother,824-112-0617,mante.whitney@example.net,martham32,fie5AiGoo
13K123,700263035,700263035,310454914,Schroeder,J,Tracy,female,1/24/05,2,B,N,N,11206,tracy_s@example.com,Farzana Schroeder,Sister,919-634-2475 x46769,farzana_schroeder@example.com,tracys35,ahn1lohD
13K123,323437416,323437416,707037262,Schiller,D,Penny,female,3/29/05,2,I,N,N,10040,penny.s@example.net,Leroy Schiller,Family Friend,256-582-3173,schiller_leroy@example.org,pennys16,xuo5neeHah
13K123,165006548,165006548,957587261,O'Hara,D,Catherine,female,2/10/05,2,I,Y,Y,10303,o_catherine@example.org,Dakota O'Hara,Grandmother,(778)687-0968 x64695,hara.o.dakota@example.com,catherineo48,wahj5GiC8r
13K123,598820119,598820119,455915794,Legros,R,Charlene,female,11/3/05,2,M,Y,Y,10025,l_charlene@example.net,Zachary Legros,Family Friend,873.715.6153 x7851,zachary.legros@example.com,charlenel19,Shewee1Thush
13K123,244796975,244796975,449599506,Gutmann,J,Marjorie,female,11/23/05,2,M,N,N,10024,marjorie_g@example.org,Jason Gutmann,Father,857-313-5014 x73305,jason.gutmann@example.net,marjorieg75,ien7fam3Ai
13K123,565336244,565336244,584395680,Bayer,D,Melissa,female,11/13/05,2,M,N,Y,10022,b.melissa@example.net,Aidan Bayer,Cousin,933-134-5576 x6674,aidan_bayer@example.net,melissab44,tae9ooLoosh
13K123,593732012,593732012,606607223,Swaniawski,B,Patricia,female,1/30/05,2,M,N,N,11229,s_patricia@example.net,Parbatie VonRueden,Great Aunt,(544)462-7984 x971,vonrueden.parbatie@example.com,patricias12,Eigh1eiG4ob
13K123,159803249,159803249,720873854,Nader,D,Jasmine,female,1/15/05,2,M,N,N,10302,jasmine.n@example.org,Jeanhus Nader,Family Friend,1-940-836-7304,jeanhus_nader@example.com,jasminen49,Ieba5Lie
13K123,403089115,403089115,894951709,Harber,R,Lula,female,3/24/05,2,M,N,Y,11238,h_lula@example.org,Raymond Harber,Grandfather,1-559-328-1210 x00478,raymond.harber@example.org,lulah15,uaXie3ai
13K123,661157318,661157318,361920109,Labadie,C,Fernanda,female,2/9/05,2,W,N,Y,10460,fernanda_l@example.net,Rehana Labadie,Mother,1-509-720-3007,labadie_rehana@example.org,fernandal18,Oh3thah1oo
13K123,550782514,550782514,420112470,Auer,B,Teresa,female,12/31/05,2,W,Y,Y,11207,teresa_a@example.net,Kathryn Auer,Family Friend,1-322-072-6319,auer_kathryn@example.net,teresaa14,IMea3ooYei
13K123,753666798,753666798,406209319,Mosciski,K,Catherine,female,5/22/05,2,W,N,N,11422,catherine_m@example.net,Erin Bechtelar,Aunt,142.874.9667,erin_bechtelar@example.net,catherinem98,Le4Ohhak
13K123,657014975,657014975,911509760,Moen,J,Amber,female,3/10/05,2,W,Y,N,10301,amber.m@example.com,Taina Johnson,Aunt,321.415.4578 x531,taina.johnson@example.org,amberm75,xei3oS3zu3l
13K123,596385290,596385290,453047908,Watsica,D,Sylvia,female,7/1/05,2,W,N,N,11005,sylvia_w@example.org,Shanyah Watsica,Cousin,1-140-563-0787,shanyah.watsica@example.org,sylviaw90,Ohv6omag1
13K123,954608233,954608233,439166221,Bruen,M,Celia,female,7/29/05,2,W,N,Y,11359,b_celia@example.org,Luisa Bruen,Cousin,297.905.4736,luisa.bruen@example.net,celiab33,yaiH3eonah
13K123,432302192,432302192,292658471,Satterfield,M,Frederick,male,3/5/05,2,A,N,Y,11208,s.frederick@example.com,Addie Satterfield,Stepmother,1-433-971-2355 x940,satterfield.addie@example.org,fredericks92,Iel1ijook7
13K123,476287125,476287125,383727012,O'Kon,J,Albert,male,7/27/05,2,A,N,N,11414,o.albert@example.org,Alexandra Yost,Stepmother,1-403-008-0247 x2740,yost_alexandra@example.com,alberto25,ohthie7Ei
13K123,366931967,366931967,450640906,Hackett,D,Dane,male,8/24/05,2,A,Y,N,11356,h.dane@example.org,Emma Hackett,Brother,338-675-4822,emma_hackett@example.org,daneh67,ahNap8Th
13K123,137569863,137569863,997363437,Collier,P,Lloyd,male,11/21/05,2,A,Y,N,10014,c.lloyd@example.net,Marvin Collier,Uncle,138.102.2788 x8036,marvin_collier@example.org,lloydc63,ohChah5t
13K123,153990370,153990370,318208963,Rohan,C,Roger,male,2/25/05,2,B,Y,N,11414,r_roger@example.net,Daniel Rohan,Family Friend,209-037-5015,rohan.daniel@example.com,rogerr70,Zaom1ahshoh
13K123,122945598,122945598,464810876,Haley,N,Michel,male,6/3/05,2,B,N,N,11205,h.michel@example.com,Bryn Haley,Sister,(362)303-4359,haley_bryn@example.org,michelh98,Eir2Tho1ae
13K123,822547765,822547765,966505139,O'Keefe,B,Samuel,male,8/4/05,2,B,N,N,10010,o.samuel@example.com,Adiah Doyle,Aunt,790.911.4309,adiah_doyle@example.net,samuelo65,fai9ahYoo
13K123,229355703,229355703,731665079,Bosco,S,Edward,male,4/3/05,2,B,N,N,11205,b.edward@example.com,Preyanka Bosco,Great Aunt,1-544-262-1201,preyanka_bosco@example.net,edwardb03,ohWu5UCh7o
13K123,497063121,497063121,572625208,Streich,R,William,male,7/2/05,2,B,Y,N,10473,william.s@example.com,Katrina Shields,Grandmother,178-902-6754 x79724,katrina_shields@example.com,williams21,weiF0AhM
13K123,888800268,888800268,470215890,Erdman,A,Charles,male,6/16/05,2,B,N,Y,10458,charles.e@example.org,Drew Erdman,Great Uncle,1-265-292-2687 x5762,drew_erdman@example.net,charlese68,ohnooQuae4o
13K123,452145667,452145667,525742133,Mante,S,Paul,male,3/11/05,2,B,Y,N,11230,paul.m@example.net,Charlotte Mante,Mother,359-361-3195,charlotte_mante@example.org,paulm67,ay8Oow9s
13K123,597623334,597623334,891486616,West,M,Lloyd,male,9/27/05,2,B,Y,Y,11232,w.lloyd@example.com,Kenneth West,Cousin,310.606.3773,kenneth_west@example.org,lloydw34,eeMie7pee
13K123,967879323,967879323,784592216,Zemlak,C,Anthony,male,5/10/05,2,B,N,N,11691,anthony.z@example.org,Rachel Zemlak,Grandmother,276-427-3349,rachel.zemlak@example.net,anthonyz23,Riegh7ieque
13K123,507882469,507882469,957247085,Becker,C,Carlton,male,5/23/05,2,I,N,N,10016,carlton.b@example.net,Daniel Becker,Family Friend,366.917.5810 x880,daniel.becker@example.org,carltonb69,aTheib4m
13K123,461504974,461504974,777449228,Bahringer,I,Christopher,male,6/2/05,2,I,N,N,11419,christopher.b@example.com,Monika Bahringer,Aunt,1-828-230-1852,monika_bahringer@example.com,christopherb74,IeDe4Vut4u
13K123,803613252,803613252,448671178,Brown,R,Austin,male,4/27/05,2,I,Y,N,10452,b_austin@example.net,Angelique Brown,Mother,1-344-808-9405 x9499,brown.angelique@example.net,austinb52,oGahf5Chee
13K123,737956711,737956711,656007895,Flatley,A,Charles,male,3/12/05,2,M,Y,Y,11375,charles_f@example.org,Justin Considine,Family Friend,271-679-8657 x014,justin.considine@example.com,charlesf11,aikohG9v
13K123,160303140,160303140,584973738,Gottlieb,B,Kevin,male,9/10/05,2,M,N,N,10023,kevin.g@example.net,Supriya Gottlieb,Grandmother,(650)766-8511,gottlieb_supriya@example.net,keving40,ru8Poudo9Sh
13K123,494000859,494000859,745865681,Casper,T,Theron,male,10/9/05,2,M,Y,N,11367,theron_c@example.org,Taylor Borer,Uncle,301-865-1554 x1530,borer_taylor@example.com,theronc59,eingeob1Th
13K123,747199086,747199086,515335431,Hauck,L,Ernest,male,1/15/05,2,M,Y,N,11379,ernest.h@example.org,James Hauck,Great Uncle,1-324-134-4909,james_hauck@example.com,ernesth86,AhBeeP5igo
13K123,692005402,692005402,507691060,Farrell,L,John,male,5/6/05,2,M,N,N,11428,john.f@example.net,Olufemi Herzog,Great Uncle,337-462-6711 x09696,olufemi_herzog@example.net,johnf02,Mae4eigoh
13K123,309455965,309455965,867185739,Swaniawski,M,Chris,male,10/29/05,2,M,N,N,11231,chris.s@example.org,Anjalie Swaniawski,Aunt,(865)771-5167 x0127,swaniawski.anjalie@example.com,chriss65,eiph3Oye
13K123,621061691,621061691,248019636,Rempel,B,Morgan,male,1/3/05,2,M,Y,N,10032,morgan_r@example.com,Gabrielle Wilkinson,Great Aunt,339.716.6816,gabrielle.wilkinson@example.net,morganr91,ooxap0ohBor
13K123,350301615,350301615,829941455,Thiel,M,Adrian,male,5/8/05,2,W,Y,Y,10005,adrian.t@example.com,Tatiana Thiel,Grandmother,(517)638-0844,tatiana_thiel@example.org,adriant15,eH4phushufu
13K123,244182707,244182707,642729891,Dietrich,W,Brian,male,11/1/05,2,W,Y,N,10033,brian.d@example.org,Aneek Harvey,Brother,529-132-7774,harvey.aneek@example.com,briand07,Nibul8or
13K123,693354670,693354670,104441798,Dickens,L,Robert,male,9/25/05,2,W,Y,N,11221,d.robert@example.net,Billy Jakubowski,Great Uncle,475-767-3542 x236,jakubowski_billy@example.com,robertd70,uZ9ixi6ch
13K123,697958339,697958339,998628002,Rempel,D,Eldon,male,8/20/05,2,W,N,N,10312,eldon.r@example.net,Carolina Rempel,Family Friend,773.888.6771 x4266,carolina.rempel@example.com,eldonr39,Ahgohxo3wie
13K123,484440084,484440084,540282183,Jewess,E,John,male,4/3/05,2,W,N,N,10461,j_john@example.net,Delecia Senger,Cousin,1-725-884-4419,delecia.senger@example.net,johnj84,Xah8eeg5oh
13K123,581011547,581011547,439168647,Muller,C,Dorothy,female,12/21/04,3,A,N,N,11210,dorothy.m@example.org,Jonathan Strosin,Great Uncle,896.495.3146 x873,strosin.jonathan@example.net,dorothym47,Pa1Tahfuwaeb
13K123,703845916,703845916,828919461,Rodriguez,B,Julia,female,6/16/04,3,A,Y,N,10312,r_julia@example.com,Joey Rodriguez,Great Uncle,(894)688-0589 x754,joey_rodriguez@example.net,juliar16,bohTunaequ1oh
13K123,642600270,642600270,814086670,Hane,P,Sabrina,female,8/7/04,3,A,N,Y,11228,sabrina.h@example.com,Addie Hane,Aunt,(913)604-2668 x1606,addie.hane@example.com,sabrinah70,gePhoo9we
13K123,531441685,531441685,272478114,Hirthe,A,Amber,female,8/7/04,3,A,Y,N,10303,amber.h@example.net,Mohammad Hirthe,Brother,(780)128-2885 x1191,mohammad.hirthe@example.org,amberh85,daiWei8kaif
13K123,992702547,992702547,899990945,Spencer,K,Beth,female,1/21/04,3,A,N,Y,11106,s_beth@example.net,Zakiya Grimes,Stepmother,1-459-311-8521 x12687,grimes_zakiya@example.net,beths47,keefooY9anoe
13K123,935557248,935557248,278766875,Haag,M,Pearl,female,1/29/04,3,A,Y,N,11221,pearl_h@example.com,Shah Haag,Stepfather,585.437.1998,shah.haag@example.net,pearlh48,maeWeSuo6ah
13K123,284028642,284028642,373519047,Klocko,W,Margaret,female,6/2/04,3,B,Y,Y,11103,margaret_k@example.net,Ava Koelpin,Aunt,1-138-830-8794 x22856,koelpin_ava@example.com,margaretk42,hem6rie4Xa
13K123,865434690,865434690,987022429,Boyle,S,Nancy,female,8/22/04,3,B,Y,N,11367,nancy_b@example.com,Tania Boyle,Cousin,382.034.0391 x16512,boyle_tania@example.org,nancyb90,oos4eeV5k
13K123,768666664,768666664,544947371,Osinski,R,Tammy,female,7/26/04,3,B,N,N,10308,o.tammy@example.org,Eryckah Osinski,Sister,1-578-980-8384,osinski_eryckah@example.org,tammyo64,Ee6Fueh1
13K123,916923997,916923997,555495788,Douglas,D,Christine,female,4/1/04,3,B,Y,Y,11433,christine_d@example.org,Dominick Douglas,Great Uncle,(195)192-3348 x783,douglas.dominick@example.com,christined97,iu4Aem3eix
13K123,513492434,513492434,456635326,Oberbrunner,K,Barbara,female,7/5/04,3,B,N,N,11363,o.barbara@example.com,Monika Oberbrunner,Stepmother,(123)888-5666,oberbrunner.monika@example.org,barbarao34,Pee8yufie
13K123,381952575,381952575,412511534,Kassulke,B,Kathleen,female,6/11/04,3,B,Y,N,10314,k.kathleen@example.com,Mohammed Kassulke,Uncle,383.951.0948 x73167,mohammed.kassulke@example.net,kathleenk75,eilahCa8sai
13K123,967545840,967545840,533520733,Baumbach,D,Sarah,female,12/25/04,3,B,N,N,11213,sarah.b@example.com,Macayla Baumbach,Mother,1-676-699-2517 x13412,macayla_baumbach@example.org,sarahb40,Litees6konoo
13K123,628481290,628481290,164393377,Batz,R,Rhonda,female,5/22/04,3,B,N,Y,11204,rhonda.b@example.com,Philisha Kuhic,Stepmother,1-204-940-6963,kuhic.philisha@example.org,rhondab90,QuiZogh1
13K123,698092572,698092572,343445752,Rogahn,J,Lois,female,11/11/04,3,B,Y,Y,11214,r_lois@example.com,Michael Rogahn,Great Aunt,800.477.9839,rogahn_michael@example.org,loisr72,rah1vaiW7x
13K123,404617194,404617194,766043158,Smith,W,Donna,female,7/31/04,3,B,N,N,11228,donna_s@example.org,Sabrine Smith,Family Friend,682-850-2177 x583,sabrine_smith@example.org,donnas94,aeY3eewiree
13K123,984743266,984743266,104522216,Gislason,J,Rebecca,female,3/10/04,3,B,N,N,11434,g_rebecca@example.org,Zypherson Lesch,Cousin,1-605-981-8936 x4944,lesch.zypherson@example.net,rebeccag66,DieFeeti5e
13K123,719954603,719954603,376407789,Deckow,A,Christa,female,1/10/04,3,I,Y,N,11433,christa.d@example.com,Kerone Padberg,Great Uncle,868.508.2662 x04420,kerone.padberg@example.com,christad03,unahs6iQu
13K123,886275741,886275741,256540133,Bechtelar,W,Dan,female,8/16/04,3,I,Y,N,10028,b.dan@example.com,Benjamin Bechtelar,Great Uncle,912-238-9205 x38931,bechtelar.benjamin@example.com,danb41,Waen5Pho
13K123,527229371,527229371,812482949,Graham,W,Dorothy,female,10/28/04,3,I,Y,Y,10013,dorothy_g@example.org,Shahnaj Graham,Aunt,295-626-1355 x282,graham.shahnaj@example.net,dorothyg71,aa9ieC3ooboh
13K123,813120565,813120565,830542935,Rippin,S,Agnes,female,10/9/04,3,I,N,N,11433,agnes.r@example.org,Heidi Rippin,Aunt,1-957-816-2487 x090,heidi_rippin@example.org,agnesr65,kieL0mahCh
13K123,331587917,331587917,894455044,Schmidt,E,Evelyn,female,6/24/04,3,M,N,N,10010,evelyn_s@example.org,Karina Schmidt,Family Friend,808-494-4412,karina.schmidt@example.net,evelyns17,Ooph5eof
13K123,239116519,239116519,471948035,Fritsch,D,Mary,female,12/6/04,3,M,N,Y,11422,mary_f@example.org,Eseosa Fritsch,Cousin,537-249-9848 x2130,eseosa.fritsch@example.net,maryf19,Ie3Aekeiphe
13K123,114188213,114188213,485519977,Hodkiewicz,M,Nancy,female,10/17/04,3,M,N,N,10040,nancy.h@example.com,Katrina Hodkiewicz,Grandmother,(984)440-5771 x954,katrina.hodkiewicz@example.net,nancyh13,jiNgu0foewo1
13K123,714376333,714376333,158332283,Bahringer,M,Donna,female,8/1/04,3,M,N,N,10029,donna_b@example.net,Tasnim Bahringer,Stepmother,(215)856-2378 x612,bahringer_tasnim@example.net,donnab33,UegoCh7u
13K123,442235513,442235513,454833893,Lang,G,Sarah,female,6/29/04,3,M,N,N,11434,l_sarah@example.org,Breana Lang,Stepmother,774.069.2784 x523,breana_lang@example.net,sarahl13,Naech9eirai
13K123,316354855,316354855,792742484,Batz,S,Ruth,female,12/22/04,3,M,N,N,11217,b.ruth@example.com,Melina Strosin,Stepmother,465.773.2182 x4317,strosin.melina@example.net,ruthb55,Ves3doom6oh
13K123,912597949,912597949,486294596,Schneider,C,Vanessa,female,9/16/04,3,M,Y,Y,11203,s.vanessa@example.net,Ozair Schneider,Grandfather,342-171-1226,schneider_ozair@example.net,vanessas49,Ook1oom0
13K123,276080185,276080185,385815513,Bartoletti,J,Karen,female,12/23/04,3,M,N,N,10020,karen.b@example.com,Elkana Bartoletti,Cousin,656-786-9199 x0816,bartoletti_elkana@example.com,karenb85,apohR9ei
13K123,347704828,347704828,603327934,Cronin,J,Olivia,female,5/23/04,3,M,N,Y,10463,c_olivia@example.org,Zaman Cronin,Aunt,1-546-521-5464,cronin_zaman@example.org,oliviac28,augooGi9
13K123,551327449,551327449,458203213,Tromp,P,Donna,female,3/31/04,3,W,N,Y,11417,donna.t@example.org,James Tromp,Grandfather,277-618-2025,james.tromp@example.org,donnat49,OdaiKeu4uu8
13K123,563699279,563699279,902945467,Bernhard,J,Diane,female,11/21/04,3,W,N,N,10280,b_diane@example.com,Joelle Bernhard,Mother,891-978-1070 x98359,bernhard.joelle@example.net,dianeb79,euM9OoHi3
13K123,937365225,937365225,553365178,Gaylord,M,Joe,male,1/7/04,3,A,Y,N,10451,joe.g@example.net,Abe Gaylord,Cousin,528-010-6828 x308,gaylord.abe@example.net,joeg25,nui5eiK7x
13K123,142650130,142650130,595801763,Cronin,N,Vincenzo,male,5/31/04,3,A,Y,N,10475,vincenzo_c@example.net,Michael Cronin,Cousin,237.768.7580 x4343,cronin_michael@example.net,vincenzoc30,AeQuoPh4AiC
13K123,580958453,580958453,576293909,DuBuque,K,Timothy,male,4/15/04,3,A,Y,N,10044,timothy.d@example.org,Austin DuBuque,Father,884-930-6697,austin_dubuque@example.org,timothyd53,Iquaeg5ie
13K123,934929753,934929753,909488128,Schmidt,T,Russell,male,8/25/04,3,A,Y,Y,10030,s.russell@example.net,Angela Schmidt,Family Friend,1-600-795-0331 x5164,angela_schmidt@example.com,russells53,icuo3ohNg3Oo
13K123,724236139,724236139,594240714,Ryan,M,Jake,male,12/10/04,3,A,N,N,10032,r_jake@example.org,Aryeh Ryan,Uncle,1-551-556-2997,ryan.aryeh@example.net,jaker39,Een9weZu
13K123,932320008,932320008,922810066,Adams,I,James,male,11/8/04,3,B,N,Y,11004,james.a@example.net,Marawan Adams,Grandfather,(663)742-4777,adams_marawan@example.org,jamesa08,AeH4tieSah
13K123,263559217,263559217,723046682,Lindgren,E,Eric,male,5/23/04,3,B,N,Y,11419,eric.l@example.org,Adomas Lindgren,Family Friend,808-103-1058 x0743,lindgren.adomas@example.net,ericl17,jie3huph7Oc
13K123,642055693,642055693,254944008,Langworth,D,Bruce,male,6/2/04,3,B,Y,Y,11357,l_bruce@example.net,Tayler Langworth,Grandmother,1-201-407-0462 x205,langworth_tayler@example.net,brucel93,IPh0gea9moh
13K123,482184555,482184555,208149448,Krajcik,N,Michael,male,12/4/04,3,B,Y,Y,10460,k.michael@example.com,Christine Krajcik,Great Aunt,456.639.7950 x0153,krajcik_christine@example.org,michaelk55,me9iekahk8Ao
13K123,671902232,671902232,756365513,King,D,Joseph,male,2/22/04,3,B,N,N,11415,joseph.k@example.net,Nomrota King,Cousin,182-404-7097 x65832,nomrota.king@example.net,josephk32,ohpaishiv0E
13K123,407503302,407503302,483822881,Moen,S,Charles,male,9/8/04,3,B,Y,N,11413,m_charles@example.com,Danny Moen,Great Uncle,1-618-186-8578 x58732,moen_danny@example.org,charlesm02,ohTahchoo3ei
13K123,385154363,385154363,437125372,Beer,K,Roy,male,2/2/04,3,B,Y,Y,10463,b.roy@example.org,Renwick Beer,Great Uncle,1-830-023-4283,renwick_beer@example.com,royb63,ahm4Ia3iCh
13K123,984969475,984969475,748235571,Green,E,Charles,male,10/19/04,3,I,Y,N,10034,charles_g@example.org,Bridget Green,Cousin,838-019-2114,bridget.green@example.org,charlesg75,Ej0Phee7gee
13K123,279778470,279778470,345412271,Balistreri,D,Eric,male,8/21/04,3,I,N,N,11201,b_eric@example.net,Prabhdheer Balistreri,Uncle,(863)631-5505,balistreri.prabhdheer@example.net,ericb70,iFahk3ahch
13K123,801856381,801856381,890025687,Weber,S,Eric,male,4/26/04,3,M,N,N,11233,w_eric@example.org,Jacqueline Christiansen,Stepfather,1-980-965-1010 x644,jacqueline.christiansen@example.com,ericw81,Eejae9aeZ
13K123,457582536,457582536,224534842,Schiller,H,David,male,9/2/04,3,M,Y,Y,11422,david_s@example.net,Tieddyne Schiller,Family Friend,1-374-811-3385,tieddyne.schiller@example.org,davids36,Ia0jei3ahcie
